,country,year,gpd,life,continent,population
19541,Lesotho,1938,429,35.89,Africa,669189
19542,Lesotho,1939,430,35.94,Africa,674236
19543,Lesotho,1940,430,35.98,Africa,679321
19544,Lesotho,1941,431,36.03,Africa,684444
19545,Lesotho,1942,431,36.07,Africa,689606
19546,Lesotho,1943,432,36.12,Africa,694807
19547,Lesotho,1944,432,36.17,Africa,700046
19548,Lesotho,1945,433,36.21,Africa,705326
19549,Lesotho,1946,433,38.07,Africa,710645
19550,Lesotho,1947,434,39.94,Africa,716004
19551,Lesotho,1948,434,41.81,Africa,721404
19552,Lesotho,1949,435,43.69,Africa,726845
19553,Lesotho,1950,435,45.57,Africa,733945
19554,Lesotho,1951,453,45.94,Africa,744319
19555,Lesotho,1952,460,46.62,Africa,754853
19556,Lesotho,1953,472,47.32,Africa,765581
19557,Lesotho,1954,490,48.04,Africa,776548
19558,Lesotho,1955,498,48.78,Africa,787806
19559,Lesotho,1956,508,49.53,Africa,799440
19560,Lesotho,1957,519,50.27,Africa,811543
19561,Lesotho,1958,530,51.02,Africa,824200
19562,Lesotho,1959,536,51.74,Africa,837519
19563,Lesotho,1960,564,52.42,Africa,851591
19564,Lesotho,1961,560,53.03,Africa,866462
19565,Lesotho,1962,636,53.56,Africa,882170
19566,Lesotho,1963,694,54,Africa,898647
19567,Lesotho,1964,738,54.35,Africa,915822
19568,Lesotho,1965,736,54.62,Africa,933655
19569,Lesotho,1966,735,54.84,Africa,952206
19570,Lesotho,1967,798,55.05,Africa,971512
19571,Lesotho,1968,779,55.26,Africa,991491
19572,Lesotho,1969,772,55.52,Africa,1012015
19573,Lesotho,1970,774,55.83,Africa,1033050
19574,Lesotho,1971,688,55.92,Africa,1054453
19575,Lesotho,1972,803,56.12,Africa,1076340
19576,Lesotho,1973,992,56.48,Africa,1099235
19577,Lesotho,1974,1030,56.8,Africa,1123855
19578,Lesotho,1975,924,57.04,Africa,1150635
19579,Lesotho,1976,1051,57.31,Africa,1179723
19580,Lesotho,1977,1206,57.67,Africa,1210799
19581,Lesotho,1978,1406,58.15,Africa,1243352
19582,Lesotho,1979,1221,58.45,Africa,1276663
19583,Lesotho,1980,1157,58.7,Africa,1310118
19584,Lesotho,1981,1138,58.94,Africa,1343690
19585,Lesotho,1982,1149,59.15,Africa,1377346
19586,Lesotho,1983,1139,59.33,Africa,1410439
19587,Lesotho,1984,1163,59.52,Africa,1442212
19588,Lesotho,1985,1176,59.73,Africa,1472192
19589,Lesotho,1986,1210,59.95,Africa,1499861
19590,Lesotho,1987,1190,60.08,Africa,1525460
19591,Lesotho,1988,1274,60.27,Africa,1550262
19592,Lesotho,1989,1323,60.41,Africa,1576022
19593,Lesotho,1990,1380,60.4,Africa,1603938
19594,Lesotho,1991,1449,60.4,Africa,1634517
19595,Lesotho,1992,1519,60.05,Africa,1667121
19596,Lesotho,1993,1542,59.58,Africa,1700362
19597,Lesotho,1994,1604,58.59,Africa,1732257
19598,Lesotho,1995,1629,57.72,Africa,1761359
19599,Lesotho,1996,1695,56.53,Africa,1787273
19600,Lesotho,1997,1736,54.96,Africa,1810453
19601,Lesotho,1998,1742,52.78,Africa,1831298
19602,Lesotho,1999,1732,50.9,Africa,1850527
19603,Lesotho,2000,1782,48.8,Africa,1868699
19604,Lesotho,2001,1829,47.49,Africa,1885955
19605,Lesotho,2002,1826,46.05,Africa,1902312
19606,Lesotho,2003,1893,44.7,Africa,1918097
19607,Lesotho,2004,1910,43.8,Africa,1933728
19608,Lesotho,2005,1960,43.25,Africa,1949543
19609,Lesotho,2006,2026,43.23,Africa,1965662
19610,Lesotho,2007,2106,43.65,Africa,1982287
19611,Lesotho,2008,2226,44.32,Africa,1999930
19612,Lesotho,2009,2253,45.39,Africa,2019209
19613,Lesotho,2010,2375,46.5,Africa,2040551
19614,Lesotho,2011,2503,47.55,Africa,2064166
19615,Lesotho,2012,2618,47.87,Africa,2089928
19616,Lesotho,2013,2640,48.11,Africa,2117361
19617,Lesotho,2014,2664,48.62,Africa,2145785
19618,Lesotho,2015,2777,49.57,Africa,2174645
19619,Lesotho,2016,2808,50.4,Africa,2203821
19620,Lesotho,2017,2867,50.77,Africa,2233339
19621,Liberia,1800,797,31.1,Africa,313543
19622,Liberia,1801,797,31.1,Africa,313543
19623,Liberia,1802,797,31.1,Africa,313543
19624,Liberia,1803,797,31.1,Africa,313543
19625,Liberia,1804,797,31.1,Africa,313543
19626,Liberia,1805,797,31.1,Africa,313543
19627,Liberia,1806,798,31.1,Africa,313543
19628,Liberia,1807,798,31.1,Africa,313543
19629,Liberia,1808,798,31.1,Africa,313543
19630,Liberia,1809,798,31.1,Africa,313543
19631,Liberia,1810,798,31.1,Africa,313543
19632,Liberia,1811,798,31.1,Africa,313666
19633,Liberia,1812,798,31.1,Africa,313913
19634,Liberia,1813,798,31.1,Africa,314285
19635,Liberia,1814,799,31.1,Africa,314783
19636,Liberia,1815,799,31.1,Africa,315409
19637,Liberia,1816,799,31.1,Africa,316162
19638,Liberia,1817,799,31.1,Africa,317045
19639,Liberia,1818,799,31.1,Africa,318058
19640,Liberia,1819,799,31.1,Africa,319202
19641,Liberia,1820,799,31.1,Africa,320479
19642,Liberia,1821,801,31.1,Africa,321890
19643,Liberia,1822,804,31.1,Africa,323435
19644,Liberia,1823,806,31.1,Africa,325116
19645,Liberia,1824,808,31.1,Africa,326933
19646,Liberia,1825,810,31.1,Africa,328889
19647,Liberia,1826,812,31.1,Africa,330984
19648,Liberia,1827,814,31.1,Africa,333219
19649,Liberia,1828,817,31.1,Africa,335595
19650,Liberia,1829,819,31.1,Africa,338114
19651,Liberia,1830,821,31.1,Africa,340777
19652,Liberia,1831,823,31.1,Africa,343585
19653,Liberia,1832,825,31.1,Africa,346416
19654,Liberia,1833,828,31.1,Africa,349271
19655,Liberia,1834,830,31.1,Africa,352148
19656,Liberia,1835,832,31.1,Africa,355050
19657,Liberia,1836,834,31.1,Africa,357975
19658,Liberia,1837,837,31.1,Africa,360925
19659,Liberia,1838,839,31.1,Africa,363899
19660,Liberia,1839,841,31.1,Africa,366897
19661,Liberia,1840,843,31.1,Africa,369920
19662,Liberia,1841,846,31.1,Africa,372968
19663,Liberia,1842,848,31.1,Africa,376041
19664,Liberia,1843,850,31.1,Africa,379140
19665,Liberia,1844,852,31.1,Africa,382264
19666,Liberia,1845,855,31.1,Africa,385414
19667,Liberia,1846,857,31.1,Africa,388589
19668,Liberia,1847,859,31.1,Africa,391791
19669,Liberia,1848,862,31.1,Africa,395019
19670,Liberia,1849,864,31.1,Africa,398274
19671,Liberia,1850,866,31.1,Africa,401556
19672,Liberia,1851,869,31.1,Africa,404975
19673,Liberia,1852,871,31.1,Africa,408424
19674,Liberia,1853,873,31.1,Africa,411902
19675,Liberia,1854,876,31.1,Africa,415409
19676,Liberia,1855,878,31.1,Africa,418947
19677,Liberia,1856,880,31.1,Africa,422514
19678,Liberia,1857,883,31.1,Africa,426112
19679,Liberia,1858,885,31.1,Africa,429740
19680,Liberia,1859,887,31.1,Africa,433400
19681,Liberia,1860,890,31.1,Africa,437090
19682,Liberia,1861,892,31.1,Africa,440812
19683,Liberia,1862,895,31.1,Africa,444566
19684,Liberia,1863,897,31.1,Africa,448351
19685,Liberia,1864,899,31.1,Africa,452169
19686,Liberia,1865,902,31.1,Africa,456019
19687,Liberia,1866,904,31.1,Africa,459901
19688,Liberia,1867,907,31.1,Africa,463817
19689,Liberia,1868,909,31.1,Africa,467766
19690,Liberia,1869,912,31.1,Africa,471749
19691,Liberia,1870,914,31.1,Africa,475766
19692,Liberia,1871,916,31.17,Africa,479817
19693,Liberia,1872,919,31.23,Africa,483902
19694,Liberia,1873,921,31.3,Africa,487912
19695,Liberia,1874,924,31.36,Africa,492066
19696,Liberia,1875,926,31.43,Africa,496256
19697,Liberia,1876,929,31.49,Africa,500481
19698,Liberia,1877,931,31.56,Africa,504640
19699,Liberia,1878,934,31.63,Africa,508936
19700,Liberia,1879,936,31.69,Africa,513269
19701,Liberia,1880,939,31.76,Africa,517639
19702,Liberia,1881,941,31.82,Africa,521952
19703,Liberia,1882,944,31.89,Africa,526396
19704,Liberia,1883,946,31.95,Africa,530877
19705,Liberia,1884,949,32.02,Africa,535313
19706,Liberia,1885,951,32.08,Africa,539870
19707,Liberia,1886,954,32.15,Africa,544466
19708,Liberia,1887,957,32.22,Africa,549027
19709,Liberia,1888,959,32.28,Africa,553701
19710,Liberia,1889,962,32.35,Africa,558414
19711,Liberia,1890,964,32.41,Africa,563168
19712,Liberia,1891,967,32.48,Africa,567962
19713,Liberia,1892,970,32.54,Africa,572797
19714,Liberia,1893,972,32.61,Africa,577673
19715,Liberia,1894,975,32.68,Africa,582591
19716,Liberia,1895,977,32.74,Africa,587550
19717,Liberia,1896,980,32.81,Africa,592551
19718,Liberia,1897,983,32.87,Africa,597595
19719,Liberia,1898,985,32.94,Africa,602682
19720,Liberia,1899,988,33,Africa,607812
19721,Liberia,1900,991,33.07,Africa,612986
19722,Liberia,1901,993,33.14,Africa,618204
19723,Liberia,1902,996,33.2,Africa,623396
19724,Liberia,1903,999,33.27,Africa,628702
19725,Liberia,1904,1001,33.33,Africa,634054
19726,Liberia,1905,1004,33.4,Africa,639450
19727,Liberia,1906,1007,33.46,Africa,644893
19728,Liberia,1907,1009,33.53,Africa,650280
19729,Liberia,1908,1012,33.59,Africa,655815
19730,Liberia,1909,1015,33.66,Africa,661397
19731,Liberia,1910,1017,33.73,Africa,667026
19732,Liberia,1911,1020,33.79,Africa,672673
19733,Liberia,1912,1023,33.86,Africa,678399
19734,Liberia,1913,1026,33.92,Africa,684173
19735,Liberia,1914,1028,33.99,Africa,689996
19736,Liberia,1915,1031,34.05,Africa,695868
19737,Liberia,1916,1034,34.12,Africa,701791
19738,Liberia,1917,1037,34.19,Africa,707763
19739,Liberia,1918,1039,13.25,Africa,713531
19740,Liberia,1919,1042,34.32,Africa,719410
19741,Liberia,1920,1045,34.38,Africa,725338
19742,Liberia,1921,1049,34.45,Africa,731315
19743,Liberia,1922,1053,34.51,Africa,737340
19744,Liberia,1923,1057,34.58,Africa,743416
19745,Liberia,1924,1060,34.65,Africa,749541
19746,Liberia,1925,1064,34.71,Africa,755717
19747,Liberia,1926,1068,34.78,Africa,761944
19748,Liberia,1927,1072,34.84,Africa,768222
19749,Liberia,1928,1088,34.91,Africa,774552
19750,Liberia,1929,1104,34.97,Africa,780934
19751,Liberia,1930,1120,35.04,Africa,787368
19752,Liberia,1931,1137,35.1,Africa,793856
19753,Liberia,1932,1153,35.17,Africa,800397
19754,Liberia,1933,1170,35.24,Africa,806992
19755,Liberia,1934,1187,35.3,Africa,813641
19756,Liberia,1935,1205,35.37,Africa,820345
19757,Liberia,1936,1223,35.43,Africa,827105
19758,Liberia,1937,1240,35.5,Africa,833920
19759,Liberia,1938,1259,35.56,Africa,840791
19760,Liberia,1939,1277,35.63,Africa,847719
19761,Liberia,1940,1296,35.7,Africa,854704
19762,Liberia,1941,1315,35.76,Africa,861746
19763,Liberia,1942,1334,35.83,Africa,868846
19764,Liberia,1943,1354,35.89,Africa,876005
19765,Liberia,1944,1373,35.96,Africa,883223
19766,Liberia,1945,1394,36.02,Africa,890501
19767,Liberia,1946,1414,36.46,Africa,897838
19768,Liberia,1947,1435,36.9,Africa,905236
19769,Liberia,1948,1456,37.33,Africa,912695
19770,Liberia,1949,1477,37.77,Africa,920215
19771,Liberia,1950,1498,38.21,Africa,930025
19772,Liberia,1951,1550,38.41,Africa,942999
19773,Liberia,1952,1561,38.74,Africa,957595
19774,Liberia,1953,1586,39.05,Africa,973699
19775,Liberia,1954,1636,39.37,Africa,991230
19776,Liberia,1955,1650,39.68,Africa,1010067
19777,Liberia,1956,1671,39.97,Africa,1030109
19778,Liberia,1957,1692,40.28,Africa,1051250
19779,Liberia,1958,1698,40.58,Africa,1073392
19780,Liberia,1959,1753,40.91,Africa,1096442
19781,Liberia,1960,1763,41.26,Africa,1120313
19782,Liberia,1961,1760,41.65,Africa,1144986
19783,Liberia,1962,1737,42.11,Africa,1170480
19784,Liberia,1963,1732,42.63,Africa,1196890
19785,Liberia,1964,1772,43.2,Africa,1224344
19786,Liberia,1965,1802,43.84,Africa,1252972
19787,Liberia,1966,1887,44.53,Africa,1282814
19788,Liberia,1967,1956,45.25,Africa,1313941
19789,Liberia,1968,1991,45.99,Africa,1346491
19790,Liberia,1969,2076,46.75,Africa,1380637
19791,Liberia,1970,2152,47.54,Africa,1416529
19792,Liberia,1971,2201,47.97,Africa,1454198
19793,Liberia,1972,2220,48.5,Africa,1493711
19794,Liberia,1973,2243,48.95,Africa,1535229
19795,Liberia,1974,2256,49.43,Africa,1578952
19796,Liberia,1975,2108,49.83,Africa,1625013
19797,Liberia,1976,2149,50.25,Africa,1672300
19798,Liberia,1977,2110,50.6,Africa,1720489
19799,Liberia,1978,2170,50.93,Africa,1771256
19800,Liberia,1979,2207,51.3,Africa,1826881
19801,Liberia,1980,2006,51.48,Africa,1888314
19802,Liberia,1981,1865,51.72,Africa,1957456
19803,Liberia,1982,1834,51.87,Africa,2031850
19804,Liberia,1983,1717,52.07,Africa,2102911
19805,Liberia,1984,1666,52.21,Africa,2159089
19806,Liberia,1985,1610,52.33,Africa,2192555
19807,Liberia,1986,1586,52.48,Africa,2201833
19808,Liberia,1987,1622,52.64,Africa,2191023
19809,Liberia,1988,1686,52.96,Africa,2165090
19810,Liberia,1989,1759,53.24,Africa,2131525
19811,Liberia,1990,875,49.88,Africa,2097232
19812,Liberia,1991,764,52.59,Africa,2060267
19813,Liberia,1992,505,52.68,Africa,2022729
19814,Liberia,1993,342,50.56,Africa,2000248
19815,Liberia,1994,266,48.95,Africa,2012885
19816,Liberia,1995,247,50.32,Africa,2073482
19817,Liberia,1996,263,49.26,Africa,2191179
19818,Liberia,1997,503,52.36,Africa,2358469
19819,Liberia,1998,606,52.63,Africa,2551062
19820,Liberia,1999,688,53.62,Africa,2734518
19821,Liberia,2000,839,54.47,Africa,2884522
19822,Liberia,2001,832,55.29,Africa,2991132
19823,Liberia,2002,844,54.88,Africa,3062863
19824,Liberia,2003,579,54.88,Africa,3116233
19825,Liberia,2004,583,57.57,Africa,3176414
19826,Liberia,2005,598,58.17,Africa,3261230
19827,Liberia,2006,624,58.67,Africa,3375838
19828,Liberia,2007,657,59.18,Africa,3512932
19829,Liberia,2008,675,59.76,Africa,3662993
19830,Liberia,2009,683,60.26,Africa,3811528
19831,Liberia,2010,700,60.77,Africa,3948125
19832,Liberia,2011,734,61.39,Africa,4070167
19833,Liberia,2012,772,62.11,Africa,4181563
19834,Liberia,2013,819,62.74,Africa,4286291
19835,Liberia,2014,805,59.38,Africa,4390737
19836,Liberia,2015,785,63.83,Africa,4499621
19837,Liberia,2016,754,64.41,Africa,4613823
19838,Liberia,2017,776,64.92,Africa,4731906
19839,Libya,1800,1050,33.1,Africa,531472
19840,Libya,1801,1050,33.1,Africa,531797
19841,Libya,1802,1050,33.1,Africa,532121
19842,Libya,1803,1050,33.1,Africa,532446
19843,Libya,1804,1050,33.1,Africa,532771
19844,Libya,1805,1051,33.1,Africa,533097
19845,Libya,1806,1051,33.1,Africa,533422
19846,Libya,1807,1051,33.1,Africa,533748
19847,Libya,1808,1051,33.1,Africa,534074
19848,Libya,1809,1051,33.1,Africa,534400
19849,Libya,1810,1051,33.1,Africa,534730
19850,Libya,1811,1051,33.1,Africa,535169
19851,Libya,1812,1052,33.1,Africa,535721
19852,Libya,1813,1052,33.1,Africa,536387
19853,Libya,1814,1052,33.1,Africa,537168
19854,Libya,1815,1052,33.1,Africa,538064
19855,Libya,1816,1052,33.1,Africa,539076
19856,Libya,1817,1052,33.1,Africa,540204
19857,Libya,1818,1053,33.1,Africa,541450
19858,Libya,1819,1053,33.1,Africa,542813
19859,Libya,1820,1053,33.1,Africa,544295
19860,Libya,1821,1066,33.1,Africa,545896
19861,Libya,1822,1079,33.1,Africa,547617
19862,Libya,1823,1092,33.1,Africa,549458
19863,Libya,1824,1106,33.1,Africa,551420
19864,Libya,1825,1119,33.1,Africa,553505
19865,Libya,1826,1133,33.1,Africa,555711
19866,Libya,1827,1147,33.1,Africa,558041
19867,Libya,1828,1161,33.1,Africa,560495
19868,Libya,1829,1176,33.1,Africa,563073
19869,Libya,1830,1190,33.1,Africa,565776
19870,Libya,1831,1205,33.1,Africa,568606
19871,Libya,1832,1220,33.1,Africa,571449
19872,Libya,1833,1235,33.1,Africa,574307
19873,Libya,1834,1250,33.1,Africa,577179
19874,Libya,1835,1265,33.1,Africa,580065
19875,Libya,1836,1281,33.1,Africa,582966
19876,Libya,1837,1297,33.1,Africa,585882
19877,Libya,1838,1313,33.1,Africa,588812
19878,Libya,1839,1329,33.1,Africa,591756
19879,Libya,1840,1345,33.1,Africa,594715
19880,Libya,1841,1362,33.1,Africa,597690
19881,Libya,1842,1379,33.1,Africa,600679
19882,Libya,1843,1396,33.1,Africa,603682
19883,Libya,1844,1413,33.1,Africa,606701
19884,Libya,1845,1430,33.1,Africa,609735
19885,Libya,1846,1448,33.1,Africa,612785
19886,Libya,1847,1466,33.1,Africa,615849
19887,Libya,1848,1484,33.1,Africa,618929
19888,Libya,1849,1502,33.1,Africa,622024
19889,Libya,1850,1521,33.1,Africa,625135
19890,Libya,1851,1539,33.1,Africa,629132
19891,Libya,1852,1558,33.1,Africa,633153
19892,Libya,1853,1578,33.1,Africa,637199
19893,Libya,1854,1597,33.1,Africa,641270
19894,Libya,1855,1617,33.1,Africa,645365
19895,Libya,1856,1637,33.1,Africa,649485
19896,Libya,1857,1657,33.1,Africa,653630
19897,Libya,1858,1677,33.1,Africa,657801
19898,Libya,1859,1698,33.1,Africa,661997
19899,Libya,1860,1719,33.1,Africa,666218
19900,Libya,1861,1740,33.1,Africa,670465
19901,Libya,1862,1762,33.1,Africa,674738
19902,Libya,1863,1783,33.1,Africa,679037
19903,Libya,1864,1805,33.1,Africa,683362
19904,Libya,1865,1828,33.1,Africa,687713
19905,Libya,1866,1850,33.1,Africa,692090
19906,Libya,1867,1873,33.1,Africa,696495
19907,Libya,1868,1896,33.1,Africa,700926
19908,Libya,1869,1919,33.1,Africa,705384
19909,Libya,1870,1943,33.1,Africa,709868
19910,Libya,1871,1967,33.16,Africa,714381
19911,Libya,1872,1991,33.22,Africa,718920
19912,Libya,1873,2016,33.28,Africa,723427
19913,Libya,1874,2041,33.34,Africa,728022
19914,Libya,1875,2066,33.4,Africa,732644
19915,Libya,1876,2091,33.46,Africa,737294
19916,Libya,1877,2117,33.52,Africa,741917
19917,Libya,1878,2143,33.57,Africa,746624
19918,Libya,1879,2170,33.63,Africa,751359
19919,Libya,1880,2196,33.69,Africa,756122
19920,Libya,1881,2223,33.75,Africa,760864
19921,Libya,1882,2251,33.81,Africa,765685
19922,Libya,1883,2279,33.87,Africa,770536
19923,Libya,1884,2307,33.93,Africa,775371
19924,Libya,1885,2335,33.99,Africa,780280
19925,Libya,1886,2364,34.05,Africa,785218
19926,Libya,1887,2393,34.11,Africa,790148
19927,Libya,1888,2423,34.17,Africa,795146
19928,Libya,1889,2453,34.23,Africa,800175
19929,Libya,1890,2483,34.29,Africa,805234
19930,Libya,1891,2513,34.35,Africa,810323
19931,Libya,1892,2544,34.41,Africa,815444
19932,Libya,1893,2576,34.46,Africa,820595
19933,Libya,1894,2607,34.52,Africa,825778
19934,Libya,1895,2640,34.58,Africa,830991
19935,Libya,1896,2672,34.64,Africa,836237
19936,Libya,1897,2705,34.7,Africa,841514
19937,Libya,1898,2738,34.76,Africa,846823
19938,Libya,1899,2772,34.82,Africa,852163
19939,Libya,1900,2806,34.88,Africa,857537
19940,Libya,1901,2841,34.94,Africa,862942
19941,Libya,1902,2876,35,Africa,868344
19942,Libya,1903,2911,35.06,Africa,873815
19943,Libya,1904,2947,35.12,Africa,879319
19944,Libya,1905,2984,35.18,Africa,884856
19945,Libya,1906,3021,35.24,Africa,890426
19946,Libya,1907,3058,35.3,Africa,895978
19947,Libya,1908,3095,35.35,Africa,901616
19948,Libya,1909,3134,35.41,Africa,907287
19949,Libya,1910,3172,35.47,Africa,912992
19950,Libya,1911,3211,35.53,Africa,918717
19951,Libya,1912,3251,35.59,Africa,924492
19952,Libya,1913,3291,35.65,Africa,930301
19953,Libya,1914,3332,35.71,Africa,936145
19954,Libya,1915,3373,35.77,Africa,942024
19955,Libya,1916,3414,35.83,Africa,947939
19956,Libya,1917,3456,35.89,Africa,953889
19957,Libya,1918,3499,27.51,Africa,958254
19958,Libya,1919,3542,36.01,Africa,963046
19959,Libya,1920,3586,36.07,Africa,967862
19960,Libya,1921,3629,36.13,Africa,972703
19961,Libya,1922,3673,36.19,Africa,977567
19962,Libya,1923,3717,36.24,Africa,982456
19963,Libya,1924,3762,36.3,Africa,987369
19964,Libya,1925,3807,36.36,Africa,992307
19965,Libya,1926,3853,36.42,Africa,997269
19966,Libya,1927,3899,36.48,Africa,1002256
19967,Libya,1928,3946,36.54,Africa,1007268
19968,Libya,1929,3994,36.6,Africa,1012306
19969,Libya,1930,4042,36.66,Africa,1017368
19970,Libya,1931,4090,36.72,Africa,1022456
19971,Libya,1932,4139,36.78,Africa,1027569
19972,Libya,1933,4189,36.84,Africa,1032708
19973,Libya,1934,4239,36.9,Africa,1037872
19974,Libya,1935,4290,36.96,Africa,1043062
19975,Libya,1936,4341,37.02,Africa,1048279
19976,Libya,1937,4394,37.08,Africa,1053521
19977,Libya,1938,4446,37.13,Africa,1058789
19978,Libya,1939,4499,37.19,Africa,1064084
19979,Libya,1940,4553,36.92,Africa,1069406
19980,Libya,1941,4608,34.95,Africa,1074754
19981,Libya,1942,4663,33.98,Africa,1080128
19982,Libya,1943,4719,33.93,Africa,1085530
19983,Libya,1944,4775,34.21,Africa,1090958
19984,Libya,1945,4832,36.87,Africa,1096414
19985,Libya,1946,4890,38.63,Africa,1101897
19986,Libya,1947,4948,39.63,Africa,1107408
19987,Libya,1948,5007,40.62,Africa,1112946
19988,Libya,1949,5067,41.61,Africa,1118511
19989,Libya,1950,5128,42.61,Africa,1124515
19990,Libya,1951,5584,42.35,Africa,1142972
19991,Libya,1952,5871,41.91,Africa,1163891
19992,Libya,1953,5839,41.79,Africa,1187734
19993,Libya,1954,5686,42.01,Africa,1214827
19994,Libya,1955,6990,42.53,Africa,1245358
19995,Libya,1956,8316,43.4,Africa,1279406
19996,Libya,1957,8468,44.55,Africa,1316911
19997,Libya,1958,9097,45.99,Africa,1357732
19998,Libya,1959,9576,47.64,Africa,1401620
19999,Libya,1960,12029,49.48,Africa,1448417
20000,Libya,1961,12848,51.42,Africa,1498071
20001,Libya,1962,16569,53.39,Africa,1550813
20002,Libya,1963,21724,55.32,Africa,1607171
20003,Libya,1964,29803,57.15,Africa,1667825
20004,Libya,1965,37062,58.87,Africa,1733306
20005,Libya,1966,42483,60.46,Africa,1803683
20006,Libya,1967,45962,61.96,Africa,1878877
20007,Libya,1968,59508,63.39,Africa,1958914
20008,Libya,1969,64700,64.77,Africa,2043818
20009,Libya,1970,65830,66.1,Africa,2133526
20010,Libya,1971,60158,66.91,Africa,2228146
20011,Libya,1972,51358,67.54,Africa,2327490
20012,Libya,1973,49503,68.09,Africa,2430755
20013,Libya,1974,40333,68.55,Africa,2536888
20014,Libya,1975,41743,69.08,Africa,2645139
20015,Libya,1976,49968,69.66,Africa,2754696
20016,Libya,1977,53560,69.69,Africa,2865637
20017,Libya,1978,54420,70.58,Africa,2979093
20018,Libya,1979,59439,71.03,Africa,3096729
20019,Libya,1980,57668,71.45,Africa,3219466
20020,Libya,1981,44064,71.66,Africa,3347781
20021,Libya,1982,42702,71.96,Africa,3480454
20022,Libya,1983,39034,72.21,Africa,3614689
20023,Libya,1984,34295,72.34,Africa,3746715
20024,Libya,1985,34681,72.61,Africa,3873781
20025,Libya,1986,29581,72.74,Africa,3994591
20026,Libya,1987,24187,69.89,Africa,4109703
20027,Libya,1988,23054,72.87,Africa,4220418
20028,Libya,1989,23630,72.93,Africa,4328914
20029,Libya,1990,26002,73.14,Africa,4436661
20030,Libya,1991,29385,73.38,Africa,4544293
20031,Libya,1992,27949,73.48,Africa,4651004
20032,Libya,1993,26314,73.78,Africa,4755289
20033,Libya,1994,26268,73.99,Africa,4855003
20034,Libya,1995,22560,74.12,Africa,4948798
20035,Libya,1996,22724,74.14,Africa,5035884
20036,Libya,1997,22187,74.37,Africa,5117269
20037,Libya,1998,21729,74.41,Africa,5195502
20038,Libya,1999,21471,74.45,Africa,5274163
20039,Libya,2000,21922,74.4,Africa,5355751
20040,Libya,2001,21199,74.62,Africa,5440566
20041,Libya,2002,20666,74.68,Africa,5527515
20042,Libya,2003,22988,74.85,Africa,5615952
20043,Libya,2004,23640,75,Africa,5704759
20044,Libya,2005,26045,75.22,Africa,5792688
20045,Libya,2006,27319,75.44,Africa,5881435
20046,Libya,2007,28622,75.56,Africa,5970362
20047,Libya,2008,28984,75.73,Africa,6053078
20048,Libya,2009,28435,75.89,Africa,6121053
20049,Libya,2010,29630,76.1,Africa,6169140
20050,Libya,2011,11193,60.95,Africa,6193501
20051,Libya,2012,22907,75.55,Africa,6198258
20052,Libya,2013,19858,75.95,Africa,6195970
20053,Libya,2014,15109,74.44,Africa,6204108
20054,Libya,2015,13525,74.16,Africa,6234955
20055,Libya,2016,17583,75.11,Africa,6293253
20056,Libya,2017,17925,75.29,Africa,6374616
20057,Lithuania,1800,1270,28.9,Europe,778655
20058,Lithuania,1801,1271,28.9,Europe,778655
20059,Lithuania,1802,1273,28.9,Europe,778655
20060,Lithuania,1803,1274,28.9,Europe,778655
20061,Lithuania,1804,1276,28.9,Europe,778655
20062,Lithuania,1805,1277,28.9,Europe,778655
20063,Lithuania,1806,1279,28.9,Europe,778655
20064,Lithuania,1807,1280,28.9,Europe,778655
20065,Lithuania,1808,1282,28.9,Europe,778655
20066,Lithuania,1809,1284,28.9,Europe,778655
20067,Lithuania,1810,1285,28.9,Europe,778655
20068,Lithuania,1811,1287,28.9,Europe,778997
20069,Lithuania,1812,1288,28.9,Europe,779684
20070,Lithuania,1813,1290,28.9,Europe,780719
20071,Lithuania,1814,1291,28.9,Europe,782105
20072,Lithuania,1815,1293,28.9,Europe,783846
20073,Lithuania,1816,1294,28.9,Europe,785945
20074,Lithuania,1817,1296,28.9,Europe,788406
20075,Lithuania,1818,1297,28.9,Europe,791230
20076,Lithuania,1819,1299,28.9,Europe,794423
20077,Lithuania,1820,1300,28.9,Europe,797987
20078,Lithuania,1821,1309,28.9,Europe,801926
20079,Lithuania,1822,1317,28.9,Europe,806243
20080,Lithuania,1823,1326,28.9,Europe,810941
20081,Lithuania,1824,1334,28.9,Europe,816025
20082,Lithuania,1825,1343,28.9,Europe,821497
20083,Lithuania,1826,1352,28.9,Europe,827362
20084,Lithuania,1827,1361,28.9,Europe,833623
20085,Lithuania,1828,1369,28.9,Europe,840283
20086,Lithuania,1829,1378,28.9,Europe,847346
20087,Lithuania,1830,1387,28.9,Europe,854817
20088,Lithuania,1831,1396,28.9,Europe,862698
20089,Lithuania,1832,1405,28.9,Europe,870652
20090,Lithuania,1833,1414,28.9,Europe,878679
20091,Lithuania,1834,1424,28.9,Europe,886780
20092,Lithuania,1835,1433,28.9,Europe,894956
20093,Lithuania,1836,1442,28.9,Europe,903208
20094,Lithuania,1837,1451,28.9,Europe,911535
20095,Lithuania,1838,1461,28.9,Europe,919939
20096,Lithuania,1839,1470,28.9,Europe,928421
20097,Lithuania,1840,1480,28.9,Europe,936981
20098,Lithuania,1841,1489,28.9,Europe,945620
20099,Lithuania,1842,1499,28.9,Europe,954338
20100,Lithuania,1843,1509,28.9,Europe,963137
20101,Lithuania,1844,1519,28.9,Europe,972017
20102,Lithuania,1845,1528,28.9,Europe,980979
